scenario_id,regime,configuration,readiness_score,readiness_delta_from_full,alert_level,action_queue_size,critical_case,priority_case,top_action_category,full_top_action_category,top_action_changed
jatm-0413-assistance-readiness,assistance_readiness,no_assistance_in_fusion,78.8,9.0,Routine,2,False,False,Gate/Turnaround,Assistance,True
jatm-0414-composite-multi-risk,composite_multi_risk,full_system,5.0,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0414-composite-multi-risk,composite_multi_risk,no_maintenance_in_fusion,38.1,33.1,Critical,4,True,False,Inventory/Catering,Maintenance,True
jatm-0414-composite-multi-risk,composite_multi_risk,no_inventory_in_fusion,13.7,8.7,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0414-composite-multi-risk,composite_multi_risk,no_bottleneck_in_fusion,16.1,11.1,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0414-composite-multi-risk,composite_multi_risk,no_assistance_in_fusion,5.0,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0415-low-risk-routine,low_risk_routine,full_system,80.4,0.0,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0415-low-risk-routine,low_risk_routine,no_maintenance_in_fusion,81.0,0.6,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0415-low-risk-routine,low_risk_routine,no_inventory_in_fusion,82.6,2.2,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0415-low-risk-routine,low_risk_routine,no_bottleneck_in_fusion,86.8,6.4,Routine,2,False,False,Cleaning,OCC coordination,True
jatm-0415-low-risk-routine,low_risk_routine,no_assistance_in_fusion,80.4,0.0,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0416-maintenance-heavy,maintenance_heavy,full_system,22.9,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0416-maintenance-heavy,maintenance_heavy,no_maintenance_in_fusion,60.3,37.4,Watch,4,False,False,Inventory/Catering,Maintenance,True
jatm-0416-maintenance-heavy,maintenance_heavy,no_inventory_in_fusion,28.5,5.6,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0416-maintenance-heavy,maintenance_heavy,no_bottleneck_in_fusion,37.1,14.2,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0416-maintenance-heavy,maintenance_heavy,no_assistance_in_fusion,22.9,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0417-inventory-heavy,inventory_heavy,full_system,57.0,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0417-inventory-heavy,inventory_heavy,no_maintenance_in_fusion,58.9,1.9,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0417-inventory-heavy,inventory_heavy,no_inventory_in_fusion,70.0,13.0,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0417-inventory-heavy,inventory_heavy,no_bottleneck_in_fusion,71.7,14.7,Watch,5,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0417-inventory-heavy,inventory_heavy,no_assistance_in_fusion,57.0,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0418-congestion-delay-heavy,congestion_delay_heavy,full_system,36.2,0.0,Critical,6,True,False,Inventory/Catering,Inventory/Catering,False
jatm-0418-congestion-delay-heavy,congestion_delay_heavy,no_maintenance_in_fusion,46.7,10.5,Priority,6,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0418-congestion-delay-heavy,congestion_delay_heavy,no_inventory_in_fusion,48.4,12.2,Priority,5,False,True,Gate/Turnaround,Inventory/Catering,True
jatm-0418-congestion-delay-heavy,congestion_delay_heavy,no_bottleneck_in_fusion,41.1,4.9,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0418-congestion-delay-heavy,congestion_delay_heavy,no_assistance_in_fusion,36.2,0.0,Critical,6,True,False,Inventory/Catering,Inventory/Catering,False
jatm-0419-assistance-readiness,assistance_readiness,full_system,65.2,0.0,Watch,5,False,False,Assistance,Assistance,False
jatm-0419-assistance-readiness,assistance_readiness,no_maintenance_in_fusion,66.7,1.5,Watch,5,False,False,Assistance,Assistance,False
jatm-0419-assistance-readiness,assistance_readiness,no_inventory_in_fusion,68.2,3.0,Watch,5,False,False,Assistance,Assistance,False
jatm-0419-assistance-readiness,assistance_readiness,no_bottleneck_in_fusion,72.6,7.4,Watch,3,False,False,Assistance,Assistance,False
jatm-0419-assistance-readiness,assistance_readiness,no_assistance_in_fusion,74.2,9.0,Routine,4,False,False,OCC coordination,Assistance,True
jatm-0420-composite-multi-risk,composite_multi_risk,full_system,14.7,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0420-composite-multi-risk,composite_multi_risk,no_maintenance_in_fusion,50.9,36.2,Priority,4,False,True,Inventory/Catering,Maintenance,True
jatm-0420-composite-multi-risk,composite_multi_risk,no_inventory_in_fusion,26.6,11.9,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0420-composite-multi-risk,composite_multi_risk,no_bottleneck_in_fusion,28.6,13.9,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0420-composite-multi-risk,composite_multi_risk,no_assistance_in_fusion,14.7,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0421-low-risk-routine,low_risk_routine,full_system,84.7,0.0,Routine,2,False,False,Gate/Turnaround,Gate/Turnaround,False
jatm-0421-low-risk-routine,low_risk_routine,no_maintenance_in_fusion,85.0,0.3,Routine,2,False,False,Gate/Turnaround,Gate/Turnaround,False
jatm-0421-low-risk-routine,low_risk_routine,no_inventory_in_fusion,85.9,1.2,Routine,2,False,False,Gate/Turnaround,Gate/Turnaround,False
jatm-0421-low-risk-routine,low_risk_routine,no_bottleneck_in_fusion,87.2,2.5,Routine,2,False,False,Cleaning,Gate/Turnaround,True
jatm-0421-low-risk-routine,low_risk_routine,no_assistance_in_fusion,84.7,0.0,Routine,2,False,False,Gate/Turnaround,Gate/Turnaround,False
jatm-0422-maintenance-heavy,maintenance_heavy,full_system,31.7,0.0,Critical,4,True,False,Maintenance,Maintenance,False
jatm-0422-maintenance-heavy,maintenance_heavy,no_maintenance_in_fusion,69.9,38.2,Watch,2,False,False,OCC coordination,Maintenance,True
jatm-0422-maintenance-heavy,maintenance_heavy,no_inventory_in_fusion,35.6,3.9,Critical,4,True,False,Maintenance,Maintenance,False
jatm-0422-maintenance-heavy,maintenance_heavy,no_bottleneck_in_fusion,46.9,15.2,Priority,5,False,True,Maintenance,Maintenance,False
jatm-0422-maintenance-heavy,maintenance_heavy,no_assistance_in_fusion,31.7,0.0,Critical,4,True,False,Maintenance,Maintenance,False
jatm-0423-inventory-heavy,inventory_heavy,full_system,49.1,0.0,Priority,6,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0423-inventory-heavy,inventory_heavy,no_maintenance_in_fusion,50.5,1.4,Priority,6,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0423-inventory-heavy,inventory_heavy,no_inventory_in_fusion,62.2,13.1,Watch,5,False,False,Assistance,Inventory/Catering,True
jatm-0423-inventory-heavy,inventory_heavy,no_bottleneck_in_fusion,64.2,15.1,Watch,6,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0423-inventory-heavy,inventory_heavy,no_assistance_in_fusion,58.1,9.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0424-congestion-delay-heavy,congestion_delay_heavy,full_system,55.4,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0424-congestion-delay-heavy,congestion_delay_heavy,no_maintenance_in_fusion,56.3,0.9,Watch,5,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0424-congestion-delay-heavy,congestion_delay_heavy,no_inventory_in_fusion,62.7,7.3,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0424-congestion-delay-heavy,congestion_delay_heavy,no_bottleneck_in_fusion,65.6,10.2,Watch,5,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0424-congestion-delay-heavy,congestion_delay_heavy,no_assistance_in_fusion,55.4,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0425-assistance-readiness,assistance_readiness,full_system,63.1,0.0,Watch,6,False,False,Assistance,Assistance,False
jatm-0425-assistance-readiness,assistance_readiness,no_maintenance_in_fusion,63.8,0.7,Watch,6,False,False,Assistance,Assistance,False
jatm-0425-assistance-readiness,assistance_readiness,no_inventory_in_fusion,67.6,4.5,Watch,5,False,False,Assistance,Assistance,False
jatm-0425-assistance-readiness,assistance_readiness,no_bottleneck_in_fusion,70.6,7.5,Watch,5,False,False,Assistance,Assistance,False
jatm-0425-assistance-readiness,assistance_readiness,no_assistance_in_fusion,72.1,9.0,Watch,5,False,False,Inventory/Catering,Assistance,True
jatm-0426-composite-multi-risk,composite_multi_risk,full_system,5.0,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0426-composite-multi-risk,composite_multi_risk,no_maintenance_in_fusion,38.9,33.9,Critical,4,True,False,Inventory/Catering,Maintenance,True
jatm-0426-composite-multi-risk,composite_multi_risk,no_inventory_in_fusion,14.2,9.2,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0426-composite-multi-risk,composite_multi_risk,no_bottleneck_in_fusion,15.6,10.6,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0426-composite-multi-risk,composite_multi_risk,no_assistance_in_fusion,5.0,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0427-low-risk-routine,low_risk_routine,full_system,83.0,0.0,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0427-low-risk-routine,low_risk_routine,no_maintenance_in_fusion,83.7,0.7,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0427-low-risk-routine,low_risk_routine,no_inventory_in_fusion,84.6,1.6,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0427-low-risk-routine,low_risk_routine,no_bottleneck_in_fusion,89.1,6.1,Routine,2,False,False,Cleaning,OCC coordination,True
jatm-0427-low-risk-routine,low_risk_routine,no_assistance_in_fusion,83.0,0.0,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0428-maintenance-heavy,maintenance_heavy,full_system,29.9,0.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0428-maintenance-heavy,maintenance_heavy,no_maintenance_in_fusion,69.0,39.1,Watch,3,False,False,Inventory/Catering,Maintenance,True
jatm-0428-maintenance-heavy,maintenance_heavy,no_inventory_in_fusion,34.5,4.6,Critical,4,True,False,Maintenance,Maintenance,False
jatm-0428-maintenance-heavy,maintenance_heavy,no_bottleneck_in_fusion,45.1,15.2,Priority,6,False,True,Maintenance,Maintenance,False
jatm-0428-maintenance-heavy,maintenance_heavy,no_assistance_in_fusion,29.9,0.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0429-inventory-heavy,inventory_heavy,full_system,60.9,0.0,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0429-inventory-heavy,inventory_heavy,no_maintenance_in_fusion,62.4,1.5,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0429-inventory-heavy,inventory_heavy,no_inventory_in_fusion,74.0,13.1,Watch,3,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0429-inventory-heavy,inventory_heavy,no_bottleneck_in_fusion,75.2,14.3,Routine,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0429-inventory-heavy,inventory_heavy,no_assistance_in_fusion,60.9,0.0,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0430-congestion-delay-heavy,congestion_delay_heavy,full_system,47.2,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0430-congestion-delay-heavy,congestion_delay_heavy,no_maintenance_in_fusion,48.9,1.7,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0430-congestion-delay-heavy,congestion_delay_heavy,no_inventory_in_fusion,60.1,12.9,Watch,4,False,False,Gate/Turnaround,Inventory/Catering,True
jatm-0430-congestion-delay-heavy,congestion_delay_heavy,no_bottleneck_in_fusion,52.8,5.6,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0430-congestion-delay-heavy,congestion_delay_heavy,no_assistance_in_fusion,47.2,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0431-assistance-readiness,assistance_readiness,full_system,61.2,0.0,Watch,5,False,False,Assistance,Assistance,False
jatm-0431-assistance-readiness,assistance_readiness,no_maintenance_in_fusion,62.7,1.5,Watch,5,False,False,Assistance,Assistance,False
jatm-0431-assistance-readiness,assistance_readiness,no_inventory_in_fusion,63.9,2.7,Watch,5,False,False,Assistance,Assistance,False
jatm-0431-assistance-readiness,assistance_readiness,no_bottleneck_in_fusion,70.5,9.3,Watch,4,False,False,Assistance,Assistance,False
jatm-0431-assistance-readiness,assistance_readiness,no_assistance_in_fusion,70.2,9.0,Watch,4,False,False,Gate/Turnaround,Assistance,True
jatm-0432-composite-multi-risk,composite_multi_risk,full_system,17.6,0.0,Critical,6,True,False,Inventory/Catering,Inventory/Catering,False
jatm-0432-composite-multi-risk,composite_multi_risk,no_maintenance_in_fusion,38.1,20.5,Critical,4,True,False,Inventory/Catering,Inventory/Catering,False
jatm-0432-composite-multi-risk,composite_multi_risk,no_inventory_in_fusion,29.7,12.1,Critical,5,True,False,Maintenance,Inventory/Catering,True
jatm-0432-composite-multi-risk,composite_multi_risk,no_bottleneck_in_fusion,31.8,14.2,Critical,7,True,False,Inventory/Catering,Inventory/Catering,False
jatm-0432-composite-multi-risk,composite_multi_risk,no_assistance_in_fusion,17.6,0.0,Critical,6,True,False,Inventory/Catering,Inventory/Catering,False
jatm-0433-low-risk-routine,low_risk_routine,full_system,85.0,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0433-low-risk-routine,low_risk_routine,no_maintenance_in_fusion,85.6,0.6,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0433-low-risk-routine,low_risk_routine,no_inventory_in_fusion,87.2,2.2,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0433-low-risk-routine,low_risk_routine,no_bottleneck_in_fusion,86.7,1.7,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0433-low-risk-routine,low_risk_routine,no_assistance_in_fusion,85.0,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0434-maintenance-heavy,maintenance_heavy,full_system,29.0,0.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0434-maintenance-heavy,maintenance_heavy,no_maintenance_in_fusion,67.7,38.7,Watch,3,False,False,Gate/Turnaround,Maintenance,True
jatm-0434-maintenance-heavy,maintenance_heavy,no_inventory_in_fusion,31.7,2.7,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0434-maintenance-heavy,maintenance_heavy,no_bottleneck_in_fusion,44.2,15.2,Priority,6,False,True,Maintenance,Maintenance,False
jatm-0434-maintenance-heavy,maintenance_heavy,no_assistance_in_fusion,29.0,0.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0435-inventory-heavy,inventory_heavy,full_system,55.9,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0435-inventory-heavy,inventory_heavy,no_maintenance_in_fusion,58.6,2.7,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0435-inventory-heavy,inventory_heavy,no_inventory_in_fusion,69.0,13.1,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0435-inventory-heavy,inventory_heavy,no_bottleneck_in_fusion,71.0,15.1,Watch,5,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0435-inventory-heavy,inventory_heavy,no_assistance_in_fusion,55.9,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0436-congestion-delay-heavy,congestion_delay_heavy,full_system,47.7,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0436-congestion-delay-heavy,congestion_delay_heavy,no_maintenance_in_fusion,49.2,1.5,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0436-congestion-delay-heavy,congestion_delay_heavy,no_inventory_in_fusion,59.5,11.8,Watch,4,False,False,Gate/Turnaround,Inventory/Catering,True
jatm-0436-congestion-delay-heavy,congestion_delay_heavy,no_bottleneck_in_fusion,52.2,4.5,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0436-congestion-delay-heavy,congestion_delay_heavy,no_assistance_in_fusion,47.7,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0437-assistance-readiness,assistance_readiness,full_system,74.8,0.0,Routine,5,False,False,Gate/Turnaround,Gate/Turnaround,False
jatm-0437-assistance-readiness,assistance_readiness,no_maintenance_in_fusion,76.2,1.4,Routine,5,False,False,Gate/Turnaround,Gate/Turnaround,False
jatm-0437-assistance-readiness,assistance_readiness,no_inventory_in_fusion,77.1,2.3,Routine,5,False,False,Gate/Turnaround,Gate/Turnaround,False
jatm-0437-assistance-readiness,assistance_readiness,no_bottleneck_in_fusion,81.9,7.1,Routine,3,False,False,Gate/Turnaround,Gate/Turnaround,False
jatm-0437-assistance-readiness,assistance_readiness,no_assistance_in_fusion,74.8,0.0,Routine,5,False,False,Gate/Turnaround,Gate/Turnaround,False
jatm-0438-composite-multi-risk,composite_multi_risk,full_system,13.5,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0438-composite-multi-risk,composite_multi_risk,no_maintenance_in_fusion,51.1,37.6,Priority,4,False,True,Inventory/Catering,Maintenance,True
jatm-0438-composite-multi-risk,composite_multi_risk,no_inventory_in_fusion,25.3,11.8,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0438-composite-multi-risk,composite_multi_risk,no_bottleneck_in_fusion,27.7,14.2,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0438-composite-multi-risk,composite_multi_risk,no_assistance_in_fusion,13.5,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0439-low-risk-routine,low_risk_routine,full_system,82.0,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0439-low-risk-routine,low_risk_routine,no_maintenance_in_fusion,83.0,1.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0439-low-risk-routine,low_risk_routine,no_inventory_in_fusion,84.4,2.4,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0439-low-risk-routine,low_risk_routine,no_bottleneck_in_fusion,85.8,3.8,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0439-low-risk-routine,low_risk_routine,no_assistance_in_fusion,82.0,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0440-maintenance-heavy,maintenance_heavy,full_system,30.1,0.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0440-maintenance-heavy,maintenance_heavy,no_maintenance_in_fusion,68.0,37.9,Watch,3,False,False,Gate/Turnaround,Maintenance,True
jatm-0440-maintenance-heavy,maintenance_heavy,no_inventory_in_fusion,32.9,2.8,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0440-maintenance-heavy,maintenance_heavy,no_bottleneck_in_fusion,45.3,15.2,Priority,6,False,True,Maintenance,Maintenance,False
jatm-0440-maintenance-heavy,maintenance_heavy,no_assistance_in_fusion,30.1,0.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0441-inventory-heavy,inventory_heavy,full_system,50.2,0.0,Priority,4,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0441-inventory-heavy,inventory_heavy,no_maintenance_in_fusion,60.3,10.1,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0441-inventory-heavy,inventory_heavy,no_inventory_in_fusion,63.1,12.9,Watch,3,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0441-inventory-heavy,inventory_heavy,no_bottleneck_in_fusion,65.3,15.1,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0441-inventory-heavy,inventory_heavy,no_assistance_in_fusion,50.2,0.0,Priority,4,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0442-congestion-delay-heavy,congestion_delay_heavy,full_system,41.1,0.0,Priority,6,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0442-congestion-delay-heavy,congestion_delay_heavy,no_maintenance_in_fusion,42.8,1.7,Priority,6,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0442-congestion-delay-heavy,congestion_delay_heavy,no_inventory_in_fusion,52.6,11.5,Priority,5,False,True,Gate/Turnaround,Inventory/Catering,True
jatm-0442-congestion-delay-heavy,congestion_delay_heavy,no_bottleneck_in_fusion,50.4,9.3,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0442-congestion-delay-heavy,congestion_delay_heavy,no_assistance_in_fusion,41.1,0.0,Priority,6,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0443-assistance-readiness,assistance_readiness,full_system,70.9,0.0,Watch,4,False,False,OCC coordination,OCC coordination,False
jatm-0443-assistance-readiness,assistance_readiness,no_maintenance_in_fusion,73.1,2.2,Watch,4,False,False,OCC coordination,OCC coordination,False
jatm-0443-assistance-readiness,assistance_readiness,no_inventory_in_fusion,73.1,2.2,Watch,4,False,False,OCC coordination,OCC coordination,False
jatm-0443-assistance-readiness,assistance_readiness,no_bottleneck_in_fusion,80.6,9.7,Routine,2,False,False,Cleaning,OCC coordination,True
jatm-0443-assistance-readiness,assistance_readiness,no_assistance_in_fusion,70.9,0.0,Watch,4,False,False,OCC coordination,OCC coordination,False
jatm-0444-composite-multi-risk,composite_multi_risk,full_system,19.2,0.0,Critical,6,True,False,Inventory/Catering,Inventory/Catering,False
jatm-0444-composite-multi-risk,composite_multi_risk,no_maintenance_in_fusion,40.0,20.8,Critical,4,True,False,Inventory/Catering,Inventory/Catering,False
jatm-0444-composite-multi-risk,composite_multi_risk,no_inventory_in_fusion,31.3,12.1,Critical,5,True,False,Maintenance,Inventory/Catering,True
jatm-0444-composite-multi-risk,composite_multi_risk,no_bottleneck_in_fusion,33.4,14.2,Critical,7,True,False,Inventory/Catering,Inventory/Catering,False
jatm-0444-composite-multi-risk,composite_multi_risk,no_assistance_in_fusion,19.2,0.0,Critical,6,True,False,Inventory/Catering,Inventory/Catering,False
jatm-0445-low-risk-routine,low_risk_routine,full_system,81.6,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0445-low-risk-routine,low_risk_routine,no_maintenance_in_fusion,83.8,2.2,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0445-low-risk-routine,low_risk_routine,no_inventory_in_fusion,82.8,1.2,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0445-low-risk-routine,low_risk_routine,no_bottleneck_in_fusion,85.3,3.7,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0445-low-risk-routine,low_risk_routine,no_assistance_in_fusion,81.6,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0446-maintenance-heavy,maintenance_heavy,full_system,18.9,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0446-maintenance-heavy,maintenance_heavy,no_maintenance_in_fusion,57.1,38.2,Watch,4,False,False,Assistance,Maintenance,True
jatm-0446-maintenance-heavy,maintenance_heavy,no_inventory_in_fusion,22.1,3.2,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0446-maintenance-heavy,maintenance_heavy,no_bottleneck_in_fusion,34.1,15.2,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0446-maintenance-heavy,maintenance_heavy,no_assistance_in_fusion,27.9,9.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0447-inventory-heavy,inventory_heavy,full_system,50.6,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0447-inventory-heavy,inventory_heavy,no_maintenance_in_fusion,60.4,9.8,Watch,5,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0447-inventory-heavy,inventory_heavy,no_inventory_in_fusion,63.2,12.6,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0447-inventory-heavy,inventory_heavy,no_bottleneck_in_fusion,64.9,14.3,Watch,5,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0447-inventory-heavy,inventory_heavy,no_assistance_in_fusion,50.6,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0448-congestion-delay-heavy,congestion_delay_heavy,full_system,32.3,0.0,Critical,6,True,False,Inventory/Catering,Inventory/Catering,False
jatm-0448-congestion-delay-heavy,congestion_delay_heavy,no_maintenance_in_fusion,41.9,9.6,Priority,6,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0448-congestion-delay-heavy,congestion_delay_heavy,no_inventory_in_fusion,44.0,11.7,Priority,5,False,True,Gate/Turnaround,Inventory/Catering,True
jatm-0448-congestion-delay-heavy,congestion_delay_heavy,no_bottleneck_in_fusion,43.8,11.5,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0448-congestion-delay-heavy,congestion_delay_heavy,no_assistance_in_fusion,32.3,0.0,Critical,6,True,False,Inventory/Catering,Inventory/Catering,False
jatm-0449-assistance-readiness,assistance_readiness,full_system,66.6,0.0,Watch,5,False,False,Assistance,Assistance,False
jatm-0449-assistance-readiness,assistance_readiness,no_maintenance_in_fusion,67.9,1.3,Watch,5,False,False,Assistance,Assistance,False
jatm-0449-assistance-readiness,assistance_readiness,no_inventory_in_fusion,69.0,2.4,Watch,5,False,False,Assistance,Assistance,False
jatm-0449-assistance-readiness,assistance_readiness,no_bottleneck_in_fusion,73.5,6.9,Watch,4,False,False,Assistance,Assistance,False
jatm-0449-assistance-readiness,assistance_readiness,no_assistance_in_fusion,75.6,9.0,Routine,4,False,False,Gate/Turnaround,Assistance,True
jatm-0450-composite-multi-risk,composite_multi_risk,full_system,6.6,0.0,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0450-composite-multi-risk,composite_multi_risk,no_maintenance_in_fusion,42.9,36.3,Priority,5,False,True,Inventory/Catering,Maintenance,True
jatm-0450-composite-multi-risk,composite_multi_risk,no_inventory_in_fusion,18.7,12.1,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0450-composite-multi-risk,composite_multi_risk,no_bottleneck_in_fusion,19.6,13.0,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0450-composite-multi-risk,composite_multi_risk,no_assistance_in_fusion,6.6,0.0,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0451-low-risk-routine,low_risk_routine,full_system,83.2,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0451-low-risk-routine,low_risk_routine,no_maintenance_in_fusion,84.9,1.7,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0451-low-risk-routine,low_risk_routine,no_inventory_in_fusion,84.7,1.5,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0451-low-risk-routine,low_risk_routine,no_bottleneck_in_fusion,87.8,4.6,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0451-low-risk-routine,low_risk_routine,no_assistance_in_fusion,83.2,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0452-maintenance-heavy,maintenance_heavy,full_system,22.0,0.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0452-maintenance-heavy,maintenance_heavy,no_maintenance_in_fusion,59.1,37.1,Watch,3,False,False,Gate/Turnaround,Maintenance,True
jatm-0452-maintenance-heavy,maintenance_heavy,no_inventory_in_fusion,24.3,2.3,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0452-maintenance-heavy,maintenance_heavy,no_bottleneck_in_fusion,36.2,14.2,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0452-maintenance-heavy,maintenance_heavy,no_assistance_in_fusion,22.0,0.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0453-inventory-heavy,inventory_heavy,full_system,57.9,0.0,Priority,4,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0453-inventory-heavy,inventory_heavy,no_maintenance_in_fusion,59.5,1.6,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
